VIN,County,City,State,Model Year,Make,Model,Electric Vehicle Type,Clean Alternative Fuel Vehicle (CAFV) Eligibility,Electric Range,Base MSRP,Legislative District,DOL Vehicle ID,Vehicle Location,Electric Utility,2020 Census Tract
5YJSA1H11E,Kitsap,Auburn,,2013,GMC,Envoy,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,179.9,93098.19,21,162918403,POINT (-122.6064912 47.5236145),PUGET SOUND ENERGY INC,53056313160.2
5YJSA1H11E,Snohomish,Yakima,,2016,BMW,X5,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,189.5,53812.08,11,133468877,POINT (-120.6860209 47.7095564),PUGET SOUND ENERGY INC,53072233468.5
5YJSA1H10E,King,Bothell,,2016,Chrysler,Pacifica,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,192.6,93558.22,39,179787917,POINT (-122.6064912 47.5236145),PUD NO 1 OF CHELAN COUNTY,53062871294.8
5YJSA1DP4D,Snohomish,Auburn,,2013,Ford,E150,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,186.0,36081.9,1,180517292,POINT (-122.6064912 47.5236145),PACIFICORP,53036138824.2
5YJSA1DP4D,Yakima,Bothell,,2013,Nissan,GT-R,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,141.0,39317.31,43,131519203,POINT (-122.206146 47.839957),PUD NO 1 OF CHELAN COUNTY,53042934622.6
KNDJX3AE8G,Chelan,Auburn,,2015,BMW,7 Series,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,141.0,103809.24,8,175906802,POINT (-122.206146 47.839957),PACIFICORP,53020232289.0
5YJSA1DP4D,Snohomish,Auburn,A8,2016,Aston Martin,V8 Vantage S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,141.3,108555.96,20,145657807,POINT (-122.206146 47.839957),PUGET SOUND ENERGY INC,53029477699.9
5YJSA1H11E,Kitsap,Zillah,NC,2016,Lincoln,Continental Mark VII,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,112.5,33470.75,24,142931240,POINT (-120.2658133 46.4063477),PUD NO 1 OF CHELAN COUNTY,53012831936.6
5YJSA1H27E,Chelan,Zillah,,2015,Mazda,RX-7,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,252.0,82152.69,13,181719474,POINT (-120.6860209 47.7095564),PUD NO 1 OF CHELAN COUNTY,53038345643.1
KNDJX3AE8G,Kitsap,Zillah,,2016,BMW,X6 M,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,235.1,48444.79,2,148465821,POINT (-120.611068 46.596645),PUGET SOUND ENERGY INC,53020572284.9
KNDJX3AE8G,Chelan,Zillah,,2013,Volkswagen,GTI,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,155.2,96752.28,31,134617296,POINT (-122.206146 47.839957),PUGET SOUND ENERGY INC,53055204386.1
KNDJX3AE8G,Chelan,Port Orchard,,2013,Chevrolet,Silverado 2500,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,246.6,34518.97,16,170703770,POINT (-120.2658133 46.4063477),PUD NO 1 OF CHELAN COUNTY,53070657062.7
5YJSA1H10E,Snohomish,Zillah,QC,2013,Subaru,Forester,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,235.7,80064.77,27,130279488,POINT (-122.206146 47.839957),PACIFICORP,53056016150.8
5YJSA1H27E,Snohomish,Bothell,,2014,Maybach,57S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,211.9,78752.26,45,165848433,POINT (-122.206146 47.839957),PACIFICORP,53074404511.2
5YJSA1DP4D,Snohomish,Bothell,,2015,Buick,Rendezvous,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,229.1,90279.38,22,145264162,POINT (-120.611068 46.596645),PACIFICORP,53043391276.9
5YJSA1H27E,Chelan,Bothell,,2013,Nissan,Maxima,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,127.3,102096.47,2,158147155,POINT (-122.6064912 47.5236145),PACIFICORP,53048195829.3
5YJSA1DP4D,King,Yakima,,2015,Lexus,RX Hybrid,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,189.4,107672.5,30,190904670,POINT (-120.6860209 47.7095564),PUD NO 1 OF CHELAN COUNTY,53071717378.0
5YJSA1H10E,Snohomish,Port Orchard,,2015,Nissan,Quest,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,253.9,37329.52,43,137030362,POINT (-120.6860209 47.7095564),PUD NO 1 OF CHELAN COUNTY,53032700830.0
5YJSA1H27E,King,Auburn,,2016,Mitsubishi,Pajero,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,219.5,51937.87,17,134084181,POINT (-122.206146 47.839957),PUD NO 1 OF CHELAN COUNTY,53071554782.1
5YJSA1DP4D,Snohomish,Yakima,13,2015,Ford,F350,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,189.8,79388.1,3,165539862,POINT (-122.206146 47.839957),PUGET SOUND ENERGY INC,53069226370.9
KNDJX3AE8G,Yakima,Bothell,,2014,Chevrolet,Bel Air,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,194.3,37268.79,17,175859361,POINT (-120.611068 46.596645),PUGET SOUND ENERGY INC,53063899208.7
5YJSA1H27E,Kitsap,Zillah,,2016,Infiniti,FX,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,209.3,95494.57,13,180069901,POINT (-122.206146 47.839957),PUGET SOUND ENERGY INC,53019924295.6
5YJSA1H10E,King,Bothell,,2014,Toyota,Land Cruiser,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,134.7,101601.37,4,185032266,POINT (-120.6860209 47.7095564),PUGET SOUND ENERGY INC,53070271322.1
5YJSA1H11E,Yakima,Port Orchard,,2016,Infiniti,Q,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,100.9,72251.96,24,129221113,POINT (-122.6064912 47.5236145),PACIFICORP,53073713167.1
5YJSA1H10E,King,Leavenworth,,2014,BMW,7 Series,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,96.5,46374.47,2,136549556,POINT (-120.2658133 46.4063477),PUD NO 1 OF CHELAN COUNTY,53042765305.9
5YJSA1H11E,Chelan,Bothell,AZ,2013,Chevrolet,Equinox,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,138.0,97470.52,1,136028557,POINT (-122.206146 47.839957),PUD NO 1 OF CHELAN COUNTY,53058964690.5
KNDJX3AE8G,Snohomish,Yakima,,2013,Jaguar,XF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,137.0,76564.26,30,159048154,POINT (-120.611068 46.596645),PUD NO 1 OF CHELAN COUNTY,53051227644.9
5YJSA1H11E,Snohomish,Port Orchard,C1,2014,Mazda,RX-7,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,152.7,79467.69,31,164694234,POINT (-120.611068 46.596645),PUD NO 1 OF CHELAN COUNTY,53039709757.0
5YJSA1DP4D,King,Auburn,,2014,Audi,S4,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,123.9,106129.98,49,173425414,POINT (-122.206146 47.839957),PUGET SOUND ENERGY INC,53041982886.6
5YJSA1H10E,King,Zillah,,2016,BMW,3 Series,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,111.0,103137.09,11,139926903,POINT (-120.2658133 46.4063477),PUGET SOUND ENERGY INC,53049203305.2
5YJSA1H10E,Snohomish,Leavenworth,,2013,Chevrolet,Sportvan G30,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,251.1,75845.18,13,145123840,POINT (-120.6860209 47.7095564),PUD NO 1 OF CHELAN COUNTY,53044076247.3
KNDJX3AE8G,Yakima,Auburn,,2016,Chevrolet,Avalanche,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,118.3,83279.18,25,171393404,POINT (-122.206146 47.839957),PUGET SOUND ENERGY INC,53015023661.6
5YJSA1H27E,Chelan,Zillah,,2015,Dodge,Dynasty,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,169.6,66156.57,29,176857725,POINT (-120.2658133 46.4063477),PACIFICORP,53074351002.9
KNDJX3AE8G,Yakima,Leavenworth,,2016,Chevrolet,Camaro,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,227.1,63451.76,44,154311737,POINT (-120.6860209 47.7095564),PACIFICORP,53029389393.3
KNDJX3AE8G,Chelan,Auburn,,2016,GMC,Rally Wagon 2500,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,167.8,80056.13,48,189333196,POINT (-122.6064912 47.5236145),PUGET SOUND ENERGY INC,53010644283.1
5YJSA1H11E,Snohomish,Port Orchard,,2015,Toyota,Paseo,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,148.5,54703.25,40,146878711,POINT (-122.206146 47.839957),PACIFICORP,53039451738.8
KNDJX3AE8G,King,Leavenworth,,2013,Pontiac,Firebird,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,94.8,66342.8,43,190058543,POINT (-120.6860209 47.7095564),PUD NO 1 OF CHELAN COUNTY,53052298096.2
5YJSA1H27E,Snohomish,Yakima,,2015,Mazda,B2500,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,239.2,60873.26,3,155456675,POINT (-122.6064912 47.5236145),PUD NO 1 OF CHELAN COUNTY,53055116072.7
5YJSA1H11E,King,Leavenworth,,2013,Jaguar,X-Type,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,155.8,78599.39,10,152543914,POINT (-120.2658133 46.4063477),PACIFICORP,53033337472.6
5YJSA1H11E,Chelan,Port Orchard,,2015,Ford,Mustang,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,123.2,72070.68,30,143355544,POINT (-120.611068 46.596645),PUGET SOUND ENERGY INC,53069561406.2
5YJSA1H11E,Yakima,Port Orchard,,2016,Buick,Park Avenue,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,176.6,67543.81,4,156199566,POINT (-122.206146 47.839957),PUD NO 1 OF CHELAN COUNTY,53066295939.2
5YJSA1H11E,Yakima,Yakima,,2016,Mitsubishi,Endeavor,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,126.8,105217.55,33,176002511,POINT (-122.206146 47.839957),PUD NO 1 OF CHELAN COUNTY,53047418294.9
5YJSA1H10E,Chelan,Yakima,A8,2013,GMC,Suburban 1500,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,258.5,68289.95,21,133517021,POINT (-120.6860209 47.7095564),PUD NO 1 OF CHELAN COUNTY,53034136153.1
5YJSA1DP4D,Chelan,Yakima,16,2013,Mitsubishi,Montero Sport,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,103.0,80036.06,29,171279599,POINT (-120.611068 46.596645),PACIFICORP,53026989498.9
5YJSA1H11E,Kitsap,Zillah,,2016,Dodge,Ram 1500 Club,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,248.3,32083.74,24,150727178,POINT (-120.2658133 46.4063477),PUD NO 1 OF CHELAN COUNTY,53032316921.7
5YJSA1H11E,King,Port Orchard,,2016,Mercedes-Benz,SLK-Class,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,158.4,74247.85,13,138039507,POINT (-120.6860209 47.7095564),PACIFICORP,53014332523.3
5YJSA1H11E,Yakima,Leavenworth,,2015,Ford,Fairlane,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,186.7,93810.17,35,146328381,POINT (-120.611068 46.596645),PUGET SOUND ENERGY INC,53026085358.0
KNDJX3AE8G,Chelan,Yakima,,2014,Toyota,Highlander,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,199.5,38222.03,28,158294777,POINT (-120.611068 46.596645),PUGET SOUND ENERGY INC,53068892344.3
5YJSA1H11E,Yakima,Bothell,,2014,Mazda,MX-5,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,143.5,90974.98,32,168273793,POINT (-120.6860209 47.7095564),PUGET SOUND ENERGY INC,53022645990.3
5YJSA1H10E,Chelan,Auburn,M,2016,Isuzu,i-Series,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,219.6,86750.73,1,137748371,POINT (-122.206146 47.839957),PUGET SOUND ENERGY INC,53045895727.9
5YJSA1DP4D,Snohomish,Leavenworth,,2016,BMW,530,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,131.5,69361.72,6,135277986,POINT (-122.6064912 47.5236145),PACIFICORP,53022546572.9
5YJSA1H10E,Yakima,Zillah,SGR,2016,Mazda,929,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,139.8,105552.06,4,144497880,POINT (-120.6860209 47.7095564),PACIFICORP,53053606850.0
5YJSA1H11E,King,Bothell,13,2014,Porsche,968,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,210.4,66664.62,1,173193941,POINT (-120.2658133 46.4063477),PUD NO 1 OF CHELAN COUNTY,53069615290.7
5YJSA1H10E,Chelan,Bothell,,2015,Acura,RL,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,191.1,98991.17,6,132303433,POINT (-122.6064912 47.5236145),PACIFICORP,53034664203.3
KNDJX3AE8G,King,Port Orchard,,2015,Chevrolet,Tahoe,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,248.2,72850.11,3,157525800,POINT (-120.611068 46.596645),PUD NO 1 OF CHELAN COUNTY,53055118037.4
5YJSA1DP4D,King,Bothell,,2013,BMW,X6,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,197.1,58033.01,22,154164087,POINT (-120.611068 46.596645),PUD NO 1 OF CHELAN COUNTY,53071002220.7
5YJSA1H10E,Yakima,Yakima,,2014,Scion,tC,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,153.7,42615.59,42,192388851,POINT (-122.206146 47.839957),PUD NO 1 OF CHELAN COUNTY,53059101503.0
KNDJX3AE8G,King,Port Orchard,GP,2016,Hyundai,Sonata,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,154.1,69669.22,31,161900311,POINT (-122.206146 47.839957),PUD NO 1 OF CHELAN COUNTY,53022024641.9
5YJSA1DP4D,Yakima,Leavenworth,,2014,Oldsmobile,88,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,151.7,73858.88,47,160360733,POINT (-122.206146 47.839957),PUGET SOUND ENERGY INC,53057401482.5
5YJSA1H10E,King,Bothell,,2015,Mercedes-Benz,S-Class,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,203.4,52997.99,36,133615103,POINT (-122.6064912 47.5236145),PUD NO 1 OF CHELAN COUNTY,53045984387.3
5YJSA1H10E,King,Leavenworth,,2014,Dodge,Shadow,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,199.0,36379.42,19,135621618,POINT (-122.206146 47.839957),PUD NO 1 OF CHELAN COUNTY,53038128596.8
5YJSA1H10E,King,Yakima,,2014,Volvo,960,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,113.1,47962.33,48,135538427,POINT (-122.6064912 47.5236145),PUD NO 1 OF CHELAN COUNTY,53061033877.7
5YJSA1H11E,Chelan,Yakima,,2016,Ford,GT,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,242.8,97170.05,38,133128650,POINT (-120.611068 46.596645),PUGET SOUND ENERGY INC,53021207043.1
5YJSA1DP4D,King,Auburn,,2015,Hyundai,Elantra,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,105.9,91718.63,49,169462936,POINT (-120.6860209 47.7095564),PACIFICORP,53073638955.4
5YJSA1H11E,Snohomish,Yakima,,2014,GMC,1500 Club Coupe,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,232.5,106693.45,24,190972692,POINT (-120.6860209 47.7095564),PUD NO 1 OF CHELAN COUNTY,53039688452.7
5YJSA1H27E,Chelan,Bothell,,2013,Ford,Bronco II,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,112.7,64155.7,21,180634411,POINT (-122.6064912 47.5236145),PACIFICORP,53026222770.1
5YJSA1H10E,Yakima,Leavenworth,,2015,Dodge,Durango,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,102.9,60618.43,15,161032484,POINT (-120.2658133 46.4063477),PUGET SOUND ENERGY INC,53019320955.8
5YJSA1H10E,Kitsap,Bothell,,2015,Chevrolet,Tahoe,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,103.5,80649.87,21,170201249,POINT (-122.206146 47.839957),PUD NO 1 OF CHELAN COUNTY,53042058488.3
5YJSA1H10E,King,Port Orchard,,2016,GMC,3500,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,209.8,69695.76,22,138290539,POINT (-120.6860209 47.7095564),PACIFICORP,53046812262.7
KNDJX3AE8G,Chelan,Zillah,,2016,Nissan,300ZX,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,151.2,83606.42,28,154980752,POINT (-122.6064912 47.5236145),PUGET SOUND ENERGY INC,53053467463.0
5YJSA1H10E,Yakima,Zillah,,2013,Saab,9-3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,218.7,32973.95,39,151233269,POINT (-122.6064912 47.5236145),PUD NO 1 OF CHELAN COUNTY,53036941590.4
5YJSA1H27E,Snohomish,Yakima,,2014,Infiniti,M,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,170.8,51585.33,26,160292449,POINT (-122.206146 47.839957),PUGET SOUND ENERGY INC,53041582237.1
5YJSA1H10E,Snohomish,Leavenworth,,2013,Chevrolet,Camaro,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,230.3,70298.04,3,163689701,POINT (-122.6064912 47.5236145),PACIFICORP,53070621199.5
5YJSA1H10E,Kitsap,Auburn,,2015,Lexus,RX,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,149.7,53838.61,25,129223822,POINT (-120.2658133 46.4063477),PACIFICORP,53040194369.2
5YJSA1DP4D,King,Leavenworth,,2016,Volkswagen,Golf,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,210.2,91543.18,6,144753563,POINT (-122.206146 47.839957),PACIFICORP,53028126004.5
5YJSA1DP4D,Kitsap,Port Orchard,,2015,Mitsubishi,Mirage,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,225.8,54887.44,12,176843861,POINT (-122.6064912 47.5236145),PUD NO 1 OF CHELAN COUNTY,53037025531.1
KNDJX3AE8G,Yakima,Leavenworth,VER,2015,Ford,E250,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,262.4,94526.38,33,168023495,POINT (-120.2658133 46.4063477),PUD NO 1 OF CHELAN COUNTY,53037012045.5
5YJSA1H10E,Kitsap,Yakima,HB,2015,Mitsubishi,Montero,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,185.0,40674.37,14,180094337,POINT (-120.611068 46.596645),PUGET SOUND ENERGY INC,53036571535.7
5YJSA1DP4D,Snohomish,Port Orchard,AC,2014,Ferrari,F430 Spider,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,144.3,79276.33,23,183554179,POINT (-120.6860209 47.7095564),PUD NO 1 OF CHELAN COUNTY,53052486948.0
5YJSA1H10E,Yakima,Auburn,,2015,Ford,ZX2,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,249.9,66871.94,7,189382425,POINT (-120.2658133 46.4063477),PUGET SOUND ENERGY INC,53026403496.7
5YJSA1H11E,Yakima,Yakima,,2014,GMC,Jimmy,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,145.8,55595.28,45,152606520,POINT (-120.2658133 46.4063477),PUGET SOUND ENERGY INC,53010276931.3
KNDJX3AE8G,Chelan,Leavenworth,,2016,Mitsubishi,Eclipse,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,236.9,92324.07,38,170826383,POINT (-120.2658133 46.4063477),PUD NO 1 OF CHELAN COUNTY,53036947366.4
KNDJX3AE8G,Kitsap,Zillah,,2013,Ford,F-Series,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,142.4,49373.99,34,163281818,POINT (-120.2658133 46.4063477),PACIFICORP,53061963580.4
5YJSA1H10E,Chelan,Bothell,,2015,Maybach,Landaulet,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,237.3,98724.35,28,141858820,POINT (-122.206146 47.839957),PACIFICORP,53070419918.5
5YJSA1H10E,Yakima,Yakima,,2014,Ford,Freestyle,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,181.1,34217.83,23,145605792,POINT (-122.6064912 47.5236145),PACIFICORP,53018464292.8
5YJSA1DP4D,Chelan,Zillah,,2016,Chevrolet,Tahoe,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,247.2,43980.41,15,155128838,POINT (-120.6860209 47.7095564),PUGET SOUND ENERGY INC,53059366622.5
KNDJX3AE8G,Kitsap,Zillah,,2014,Ford,Econoline E150,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,248.4,45370.66,25,149476354,POINT (-122.6064912 47.5236145),PUD NO 1 OF CHELAN COUNTY,53011997030.7
5YJSA1DP4D,Chelan,Zillah,,2013,Dodge,Charger,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,255.2,105421.67,38,183365219,POINT (-120.611068 46.596645),PUD NO 1 OF CHELAN COUNTY,53026801112.5
5YJSA1H27E,Chelan,Bothell,,2013,Audi,4000CS Quattro,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,122.4,75484.87,46,140111395,POINT (-122.6064912 47.5236145),PUGET SOUND ENERGY INC,53044393785.6
5YJSA1H11E,Kitsap,Port Orchard,,2016,Land Rover,Defender 110,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,103.6,70564.16,38,133925641,POINT (-122.6064912 47.5236145),PACIFICORP,53046552710.4
5YJSA1DP4D,Chelan,Bothell,,2013,Subaru,Impreza,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,159.8,83416.45,31,134479168,POINT (-122.6064912 47.5236145),PUD NO 1 OF CHELAN COUNTY,53030757109.3
5YJSA1H10E,King,Bothell,,2015,Audi,A5,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,198.6,108764.79,20,185675932,POINT (-120.611068 46.596645),PUD NO 1 OF CHELAN COUNTY,53020976954.0
5YJSA1DP4D,Kitsap,Port Orchard,,2013,Ferrari,430 Scuderia,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,110.4,81522.76,34,181150601,POINT (-122.206146 47.839957),PUGET SOUND ENERGY INC,53042034707.4
5YJSA1DP4D,Snohomish,Zillah,,2014,Nissan,Maxima,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,113.3,106729.63,1,156913047,POINT (-120.6860209 47.7095564),PUD NO 1 OF CHELAN COUNTY,53048645233.0
5YJSA1H11E,Snohomish,Bothell,O,2013,Ferrari,599 GTB Fiorano,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,261.7,72012.37,31,135262905,POINT (-120.611068 46.596645),PUD NO 1 OF CHELAN COUNTY,53024001781.7
5YJSA1H10E,Kitsap,Port Orchard,,2015,Mazda,Tribute,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,200.6,44349.09,12,138105406,POINT (-122.6064912 47.5236145),PUGET SOUND ENERGY INC,53073564899.6
5YJSA1H27E,King,Leavenworth,B4,2013,Lexus,GS,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,103.6,73563.74,4,135174743,POINT (-120.6860209 47.7095564),PACIFICORP,53019268684.9
KNDJX3AE8G,Kitsap,Zillah,,2014,Ford,Expedition,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,128.7,99218.16,37,171654393,POINT (-120.6860209 47.7095564),PUGET SOUND ENERGY INC,53072466733.7
5YJSA1H11E,Yakima,Bothell,,2014,Nissan,Sentra,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,197.5,88105.94,24,164547657,POINT (-122.6064912 47.5236145),PUGET SOUND ENERGY INC,53034939925.9
5YJSA1H10E,Yakima,Auburn,,2015,Pontiac,Firefly,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,174.2,88441.62,14,173965839,POINT (-122.206146 47.839957),PACIFICORP,53028584784.0
5YJSA1DP4D,King,Port Orchard,,2015,Plymouth,Grand Voyager,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,164.9,46673.34,16,187064805,POINT (-120.611068 46.596645),PUGET SOUND ENERGY INC,53030658675.2
KNDJX3AE8G,Snohomish,Leavenworth,,2013,Lincoln,MKS,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,186.8,92593.89,23,177698695,POINT (-122.6064912 47.5236145),PACIFICORP,53008300653.7
