Seat Comfort,Cabin Staff Service,Ground Service,Food & Beverages,Inflight Entertainment,Value For Money,Review Sentiment,Seat_Types_Business Class,Seat_Types_Economy Class,Seat_Types_First Class,Seat_Types_Premium Economy,Type_of_Travellers_Business,Type_of_Travellers_Couple Leisure,Type_of_Travellers_Family Leisure,Type_of_Travellers_Solo Leisure,index,Recommended
4.0,4.0,3.0,4.0,3.0,4,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2282,yes
3.0,4.0,3.0,4.0,3.0,5,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2286,no
3.0,4.0,2.0,5.0,1.0,3,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2287,yes
5.0,5.0,5.0,5.0,5.0,4,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2291,yes
5.0,5.0,5.0,5.0,5.0,5,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2292,yes
3.0,4.0,4.0,3.0,3.0,3,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2294,yes
3.0,2.0,4.0,1.0,1.0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2295,no
2.0,1.0,2.0,1.0,1.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2297,no
3.0,4.0,4.0,4.0,4.0,5,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2301,yes
3.0,5.0,4.0,4.0,4.0,4,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2303,yes
3.0,4.0,4.0,3.0,3.0,2,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2304,no
3.0,4.0,4.0,4.0,2.0,4,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2305,yes
2.0,5.0,4.0,1.0,4.0,4,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2306,yes
5.0,5.0,5.0,5.0,5.0,5,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2308,yes
1.0,5.0,3.0,1.0,3.0,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2310,no
1.0,5.0,3.0,1.0,3.0,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2312,no
1.0,2.0,2.0,1.0,1.0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2313,no
3.0,5.0,5.0,4.0,3.0,4,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2314,yes
2.0,4.0,4.0,4.0,5.0,3,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2315,yes
1.0,1.0,2.0,1.0,1.0,2,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2318,no
5.0,5.0,5.0,5.0,5.0,5,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2319,yes
2.0,3.0,4.0,3.0,2.0,3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2320,yes
1.0,2.0,5.0,1.0,3.0,2,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2321,no
1.0,4.0,4.0,3.0,4.0,2,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2325,no
3.0,3.0,1.0,3.0,3.0,1,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2326,no
5.0,4.0,4.0,5.0,5.0,5,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2329,yes
1.0,2.0,4.0,4.0,2.0,3,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2330,yes
5.0,4.0,3.0,3.0,5.0,5,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2331,yes
4.0,4.0,4.0,3.0,4.0,3,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2333,yes
1.0,1.0,1.0,1.0,1.0,1,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2334,no
4.0,5.0,5.0,4.0,4.0,5,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2335,yes
4.0,4.0,3.0,4.0,4.0,5,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2336,yes
4.0,5.0,4.0,4.0,4.0,4,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2340,yes
5.0,5.0,4.0,4.0,4.0,4,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2342,yes
4.0,5.0,5.0,4.0,4.0,4,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2343,yes
4.0,4.0,4.0,3.0,4.0,4,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2344,yes
2.0,5.0,3.0,2.0,2.0,3,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2346,no
3.0,5.0,4.0,4.0,4.0,5,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2347,yes
1.0,4.0,4.0,1.0,1.0,2,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2350,no
5.0,5.0,1.0,3.0,3.0,4,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2351,yes
3.0,2.0,4.0,2.0,1.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2352,no
1.0,1.0,1.0,3.0,2.0,2,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2353,no
4.0,5.0,5.0,3.0,4.0,5,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2355,yes
4.0,5.0,2.0,3.0,2.0,5,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2356,yes
4.0,1.0,3.0,3.0,3.0,3,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2357,no
1.0,4.0,4.0,3.0,3.0,1,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2358,no
1.0,1.0,2.0,1.0,1.0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2360,no
3.0,3.0,2.0,2.0,2.0,2,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2361,no
3.0,3.0,1.0,1.0,2.0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2367,no
5.0,5.0,4.0,5.0,4.0,4,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2369,yes
4.0,5.0,3.0,5.0,3.0,4,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2370,yes
3.0,3.0,2.0,3.0,2.0,3,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2371,no
4.0,5.0,4.0,4.0,3.0,5,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2374,yes
5.0,5.0,4.0,5.0,5.0,4,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2375,yes
4.0,4.0,3.0,4.0,3.0,4,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2376,yes
3.0,3.0,1.0,2.0,1.0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2377,no
3.0,4.0,4.0,2.0,2.0,3,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2378,no
2.0,1.0,3.0,2.0,3.0,2,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2380,no
4.0,5.0,5.0,4.0,3.0,4,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2382,yes
3.0,4.0,3.0,3.0,4.0,3,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2383,no
3.0,4.0,3.0,4.0,3.0,3,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2385,no
3.0,3.0,4.0,4.0,4.0,4,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2386,yes
5.0,5.0,4.0,5.0,5.0,4,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2387,yes
3.0,5.0,5.0,1.0,2.0,5,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2388,yes
2.0,2.0,1.0,1.0,2.0,2,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2389,no
2.0,2.0,1.0,2.0,2.0,3,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2390,no
4.0,5.0,4.0,4.0,3.0,4,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2392,yes
1.0,1.0,1.0,1.0,1.0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2393,no
3.0,3.0,5.0,2.0,2.0,2,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2395,no
3.0,2.0,1.0,2.0,2.0,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2396,no
4.0,5.0,4.0,5.0,5.0,5,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2397,yes
5.0,5.0,5.0,5.0,5.0,5,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2398,yes
3.0,3.0,4.0,1.0,1.0,2,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2399,no
2.0,1.0,1.0,1.0,1.0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2403,no
2.0,2.0,3.0,1.0,1.0,2,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2404,no
4.0,5.0,4.0,3.0,3.0,4,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2405,yes
4.0,3.0,4.0,4.0,4.0,4,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2409,yes
4.0,3.0,1.0,2.0,3.0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2410,no
4.0,5.0,4.0,5.0,5.0,4,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2411,yes
2.0,1.0,3.0,1.0,1.0,3,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2412,no
2.0,1.0,3.0,1.0,1.0,2,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2413,no
2.0,3.0,3.0,2.0,3.0,3,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2414,yes
3.0,4.0,3.0,4.0,4.0,4,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2415,yes
3.0,1.0,1.0,1.0,1.0,2,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2417,no
3.0,3.0,3.0,3.0,2.0,2,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2418,no
2.0,2.0,4.0,2.0,4.0,4,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2420,no
4.0,5.0,4.0,4.0,4.0,5,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2421,yes
1.0,2.0,2.0,3.0,1.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2422,no
3.0,3.0,5.0,4.0,4.0,4,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2423,yes
3.0,5.0,3.0,4.0,1.0,4,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2427,no
3.0,4.0,4.0,4.0,5.0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2428,yes
5.0,5.0,5.0,4.0,4.0,5,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2429,yes
1.0,1.0,2.0,1.0,1.0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2430,no
1.0,1.0,1.0,1.0,1.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2431,no
1.0,4.0,3.0,1.0,3.0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2432,no
3.0,3.0,4.0,3.0,2.0,3,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2433,no
4.0,4.0,5.0,4.0,4.0,4,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2434,yes
4.0,5.0,5.0,5.0,5.0,4,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2435,yes
2.0,3.0,1.0,1.0,1.0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2436,no
4.0,5.0,4.0,5.0,4.0,5,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2440,yes
3.0,1.0,3.0,3.0,1.0,3,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2441,no
4.0,4.0,1.0,3.0,3.0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2442,no
4.0,4.0,3.0,3.0,1.0,2,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2443,no
4.0,2.0,3.0,1.0,1.0,2,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2444,no
1.0,3.0,2.0,3.0,1.0,2,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2445,no
2.0,4.0,1.0,3.0,2.0,2,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2446,no
1.0,1.0,3.0,2.0,1.0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2447,no
5.0,5.0,4.0,5.0,4.0,5,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2448,yes
1.0,4.0,2.0,3.0,1.0,1,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2450,no
4.0,2.0,1.0,2.0,1.0,2,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2452,no
5.0,5.0,5.0,5.0,3.0,5,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2454,yes
5.0,5.0,4.0,2.0,5.0,4,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2455,yes
4.0,1.0,4.0,3.0,4.0,4,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2456,yes
2.0,4.0,2.0,3.0,2.0,3,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2457,no
3.0,3.0,3.0,2.0,2.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2461,no
3.0,2.0,2.0,2.0,1.0,1,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2462,no
5.0,5.0,5.0,5.0,5.0,5,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2463,yes
4.0,5.0,5.0,5.0,4.0,5,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2465,yes
2.0,5.0,1.0,5.0,3.0,4,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2466,yes
4.0,5.0,5.0,4.0,5.0,5,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2467,yes
3.0,3.0,1.0,2.0,3.0,1,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2468,no
3.0,1.0,3.0,1.0,1.0,2,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2470,no
5.0,5.0,5.0,5.0,5.0,5,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2471,yes
4.0,3.0,2.0,3.0,4.0,4,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2473,yes
2.0,3.0,5.0,5.0,2.0,3,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2474,yes
5.0,5.0,5.0,5.0,4.0,5,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2475,yes
5.0,4.0,2.0,2.0,2.0,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2477,no
5.0,5.0,5.0,5.0,4.0,5,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2478,yes
3.0,4.0,4.0,4.0,4.0,4,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2479,yes
4.0,5.0,5.0,5.0,4.0,4,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2480,yes
4.0,4.0,4.0,3.0,3.0,3,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2483,yes
3.0,4.0,4.0,2.0,2.0,3,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2484,yes
3.0,5.0,1.0,2.0,1.0,1,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2485,no
4.0,4.0,3.0,3.0,2.0,4,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2486,yes
4.0,3.0,3.0,3.0,2.0,3,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2487,yes
2.0,3.0,4.0,3.0,4.0,3,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2489,yes
4.0,3.0,1.0,1.0,1.0,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2490,no
3.0,2.0,3.0,2.0,2.0,3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2491,no
1.0,4.0,3.0,4.0,4.0,4,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2492,yes
3.0,5.0,5.0,5.0,4.0,5,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2493,yes
2.0,2.0,3.0,1.0,2.0,2,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2496,no
2.0,1.0,2.0,3.0,1.0,2,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2497,no
2.0,4.0,3.0,2.0,2.0,3,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2498,no
3.0,1.0,4.0,1.0,2.0,4,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2499,yes
5.0,5.0,5.0,5.0,5.0,5,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2503,yes
4.0,5.0,4.0,4.0,5.0,4,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2505,yes
3.0,4.0,2.0,5.0,5.0,3,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2506,yes
4.0,5.0,3.0,5.0,4.0,5,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2507,yes
1.0,2.0,3.0,1.0,1.0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2509,no
3.0,3.0,3.0,3.0,2.0,3,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2510,yes
3.0,4.0,3.0,3.0,3.0,3,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2512,yes
4.0,4.0,3.0,3.0,2.0,4,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2514,yes
4.0,3.0,3.0,3.0,2.0,3,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2516,yes
2.0,4.0,4.0,3.0,3.0,4,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2520,yes
5.0,5.0,5.0,3.0,4.0,4,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2521,yes
4.0,5.0,4.0,4.0,4.0,4,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2523,yes
2.0,2.0,1.0,2.0,1.0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2525,no
5.0,2.0,4.0,2.0,1.0,3,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2527,no
3.0,3.0,5.0,2.0,4.0,3,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2528,no
1.0,1.0,3.0,3.0,1.0,3,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2529,no
2.0,2.0,3.0,3.0,3.0,3,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2530,yes
3.0,5.0,1.0,2.0,3.0,3,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2531,no
2.0,1.0,3.0,1.0,4.0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2532,no
1.0,4.0,4.0,3.0,3.0,3,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2535,no
4.0,2.0,2.0,1.0,1.0,2,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2536,no
1.0,2.0,4.0,2.0,1.0,3,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2537,no
4.0,5.0,5.0,4.0,4.0,5,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2539,yes
5.0,5.0,4.0,4.0,4.0,4,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2540,yes
3.0,1.0,4.0,1.0,1.0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2541,no
4.0,4.0,5.0,2.0,3.0,3,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2542,no
4.0,3.0,4.0,2.0,2.0,4,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2543,yes
4.0,5.0,4.0,4.0,4.0,5,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2545,yes
2.0,1.0,1.0,1.0,1.0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2546,no
3.0,1.0,2.0,1.0,3.0,2,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2549,no
1.0,3.0,1.0,1.0,1.0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2551,no
4.0,5.0,2.0,5.0,5.0,5,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2552,yes
5.0,5.0,5.0,4.0,4.0,5,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2553,yes
3.0,2.0,3.0,3.0,2.0,3,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2554,no
3.0,5.0,4.0,4.0,3.0,3,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2557,yes
3.0,1.0,1.0,1.0,3.0,3,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2561,no
4.0,5.0,2.0,3.0,4.0,3,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2562,no
3.0,3.0,5.0,3.0,2.0,5,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2563,yes
2.0,2.0,2.0,3.0,1.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2565,no
4.0,4.0,4.0,4.0,4.0,4,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2566,yes
4.0,1.0,2.0,2.0,4.0,3,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2568,yes
4.0,3.0,4.0,2.0,3.0,4,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2569,yes
5.0,5.0,4.0,5.0,5.0,5,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2570,yes
1.0,4.0,1.0,3.0,2.0,2,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2571,no
4.0,3.0,3.0,4.0,3.0,4,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2572,yes
5.0,4.0,5.0,4.0,4.0,4,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2573,yes
5.0,5.0,4.0,5.0,5.0,5,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2574,yes
2.0,3.0,1.0,3.0,4.0,2,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2576,no
4.0,5.0,3.0,4.0,3.0,4,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2577,yes
2.0,4.0,2.0,2.0,2.0,1,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2579,no
2.0,1.0,4.0,2.0,2.0,3,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2581,no
1.0,2.0,4.0,3.0,2.0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2582,no
2.0,5.0,2.0,4.0,2.0,3,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2583,no
3.0,4.0,4.0,2.0,2.0,2,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2585,no
1.0,2.0,1.0,1.0,1.0,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2586,no
4.0,4.0,3.0,4.0,4.0,4,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2587,yes
2.0,4.0,2.0,2.0,2.0,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2588,no
1.0,4.0,4.0,3.0,4.0,2,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2589,no
5.0,5.0,4.0,4.0,5.0,3,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2590,yes
4.0,2.0,1.0,2.0,2.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2592,no
1.0,2.0,4.0,1.0,2.0,2,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2593,no
4.0,5.0,4.0,5.0,4.0,4,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2594,yes
3.0,2.0,1.0,2.0,1.0,1,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2595,no
4.0,5.0,4.0,3.0,4.0,4,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2597,yes
4.0,3.0,3.0,3.0,4.0,3,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2598,yes
3.0,1.0,4.0,2.0,1.0,2,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2599,no
1.0,2.0,1.0,1.0,1.0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2607,no
4.0,2.0,2.0,1.0,2.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2608,no
5.0,5.0,4.0,5.0,5.0,5,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2611,yes
3.0,3.0,1.0,4.0,2.0,1,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2612,no
2.0,3.0,3.0,1.0,2.0,3,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2614,no
4.0,4.0,4.0,4.0,4.0,5,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2615,yes
2.0,4.0,5.0,3.0,3.0,4,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2616,yes
4.0,4.0,3.0,3.0,3.0,3,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2618,yes
3.0,4.0,4.0,4.0,2.0,3,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2619,yes
1.0,2.0,3.0,2.0,2.0,3,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2621,yes
1.0,4.0,3.0,1.0,1.0,3,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2622,no
4.0,4.0,1.0,4.0,4.0,2,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2623,no
5.0,4.0,5.0,5.0,5.0,5,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2624,yes
3.0,4.0,3.0,4.0,3.0,2,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2625,no
